Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,3,1,0.0005,1919.415894,0.033489619,267.462616,467.5999756,0.222566813
1,3,2,0.0015,915.6917114,0.033489619,87.99475098,1014.259949,0.344137549
1,3,3,0.0025,741.0823975,0.033489619,83.97882843,1048.429932,0.428452402
1,3,4,0.0035,713.8711548,0.033489619,67.89907074,1328.099976,0.513986707
1,3,5,0.0045,743.5567017,0.033489619,68.24851227,1519.359985,0.572373867
1,3,6,0.0055,702.9107666,0.033489619,70.70029449,1428.219971,0.599001348
1,3,7,0.0065,834.8215332,0.033489619,81.35633087,1396.109985,0.606905997
1,3,8,0.0075,809.3279419,0.033489619,72.4400177,1249.25,0.611602962
1,3,9,0.0085,874.7653809,0.033489619,84.26573181,1055.539917,0.603605509
1,3,10,0.009500001,988.4224243,0.033489619,224.4781189,940.8499756,0.760755062
1,3,11,0.010500001,950.0907593,0.033489619,131.3050995,921.7600098,0.695032239
1,3,12,0.011500001,1046.595703,0.033489619,152.9838867,886.1099854,0.748935223
1,3,13,0.012500001,1011.002319,0.033489619,196.7260895,858.1599731,0.809320509
1,3,14,0.013500001,988.4362183,0.033489619,160.5365143,813.0199585,0.774725139
1,3,15,0.014500001,964.1521606,0.033489619,255.1558228,741.8599854,0.862139344
1,3,16,0.015500001,1196.820801,0.033489619,1251.257202,654.0299683,0.92021519
1,3,17,0.016500001,998.1090698,0.033489619,213.9728394,509.8799744,0.812879741
1,3,18,0.017500001,1057.602051,0.033489619,231.0457916,433.539978,0.769566298
1,3,19,0.018500001,1055.120728,0.033489619,294.8051453,316.5099792,0.842692018
1,3,20,0.019500001,910.3753662,0.033489619,286.4689331,246.3799896,0.836642802
1,3,21,0.020500001,1128.080444,0.033489619,615.6118774,157.9400024,0.800374866
1,3,22,0.021500001,1305.486938,0.033489619,2130.394287,131.8499908,0.937128186
1,3,23,0.022500001,954.7071533,0.033489619,436.1948547,86.44999695,0.804411352
1,3,24,0.023500001,1194.731445,0.033154722,1208.864868,60.73999786,0.831277251
1,3,25,0.024500001,1275.017822,0.031480242,731.15271,39.79000092,0.759974837
1,3,26,0.025500001,1368.499023,0.03248493,663.8723145,30.03999901,0.587730467
1,3,27,0.026500001,1688.003296,0.028131278,2018.217529,16.88999939,0.679414451
1,3,28,0.027500001,1124.493042,0.026456798,9266.984375,15.73999977,0.874821901
1,3,29,0.028500001,1218.119873,0.023107836,,7.799999714,0.842586458
1,3,30,0.029500001,400.0156555,0.016075017,674.1630859,4.650000095,0.582069755
1,4,1,0.0005,11795.62207,0.037636433,7146.451172,238.0999908,0.622164488
1,4,2,0.0015,3935.203125,0.037636433,3747.262939,542.8300171,0.891864181
1,4,3,0.0025,3479.279541,0.037636433,1943.461792,703.0499878,0.880944312
1,4,4,0.0035,2157.862305,0.037636433,889.496521,641.8999634,0.887212932
1,4,5,0.0045,1873.987915,0.037636433,1073.000854,486.3499756,0.728684783
1,4,6,0.0055,5129.343262,0.037636433,52252.01953,519.6699829,0.888248026
1,4,7,0.0065,2282.274902,0.037636433,1907.442627,578.75,0.958542109
1,4,8,0.0075,1478.267822,0.037636433,785.3584595,640.4799805,0.928558588
1,4,9,0.0085,1641.387939,0.037636433,700.0695801,770.0199585,0.914794087
1,4,10,0.009500001,1345.743408,0.037636433,468.5374146,885.0899658,0.799398243
1,4,11,0.010500001,1268.376099,0.037636433,335.92276,962.039978,0.910011351
1,4,12,0.011500001,1094.755249,0.037636433,260.6705627,1084.789917,0.903914869
1,4,13,0.012500001,1064.387573,0.037636433,501.8734131,1032.429932,0.929186881
1,4,14,0.013500001,913.3406982,0.037636433,210.1852112,898.7999878,0.895670235
1,4,15,0.014500001,1086.552124,0.037636433,943.0189819,755.6699829,0.929361641
1,4,16,0.015500001,926.3284912,0.037636433,353.5026245,544.5100098,0.900191426
1,4,17,0.016500001,815.1769409,0.037636433,241.496933,377.5599976,0.810058832
1,4,18,0.017500001,862.2949219,0.037636433,498.4021301,260.4599915,0.888995528
1,4,19,0.018500001,875.4800415,0.037636433,470.7103577,160.5800018,0.769223094
1,4,20,0.019500001,836.2785645,0.037636433,644.4335938,103.0499954,0.881606638
1,4,21,0.020500001,881.8917236,0.037636433,754.1360474,72.88999939,0.832723737
1,4,22,0.021500001,844.4320679,0.036130976,1579.570313,49.54999924,0.844331682
1,4,23,0.022500001,1079.182129,0.035378248,1705.046753,24.57999992,0.811749637
1,4,24,0.023500001,1017.568115,0.030485511,729.6275635,22.48999977,0.580339015
1,4,25,0.024500001,1086.341064,0.02785096,4298.966797,10.38000011,0.762010574
1,4,26,0.025500001,2009.833984,0.021452766,2077.416504,7.359999657,0.69181782
1,4,27,0.026500001,1246.900269,0.015054572,,4.989999771,0.744812548
