Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,2,38,0.037500002,0.017672172,0.025488649,0.023463642,12.47999954,0.232834026
1,2,39,0.038500002,0.015595418,0.020899469,0.030230451,6.629999638,0.114213795
1,2,40,0.039500002,0.012509476,0.018831916,0.047697388,3.859999895,0.03988149
1,3,1,0.0005,2062.3125,0.033932813,323.5318909,508.7799988,0.318519265
1,3,2,0.0015,966.4824829,0.033932813,89.23094177,990.6699829,0.306433737
1,3,3,0.0025,790.9588013,0.033932813,300.3623352,1043.069946,0.628866613
1,3,4,0.0035,691.3605347,0.033932813,65.94473267,1378.27002,0.511776447
1,3,5,0.0045,908.3280029,0.033932813,471.895874,1598.679932,0.829394281
1,3,6,0.0055,774.7994995,0.033932813,78.22674561,1514.699951,0.597175241
1,3,7,0.0065,828.1033936,0.033932813,101.6459885,1409.119995,0.651699603
1,3,8,0.0075,932.3094482,0.033932813,121.6440735,1255.789917,0.564976156
1,3,9,0.0085,955.1435547,0.033932813,104.1030731,1095.069946,0.637518585
1,3,10,0.009500001,988.7289429,0.033932813,124.3445969,993.2199707,0.697461724
1,3,11,0.010500001,1010.396606,0.033932813,131.7059479,929.25,0.716117621
1,3,12,0.011500001,1008.653442,0.033932813,148.4079895,870.5199585,0.743710041
1,3,13,0.012500001,1127.798218,0.033932813,729.0192871,830.2999878,0.837209404
1,3,14,0.013500001,1104.026123,0.033932813,179.2019501,787.8200073,0.772454143
1,3,15,0.014500001,1037.229858,0.033932813,221.5675049,679.5899658,0.821755052
1,3,16,0.015500001,979.9498901,0.033932813,192.2391357,596.25,0.785524428
1,3,17,0.016500001,969.8493042,0.033932813,218.3117981,454,0.807065725
1,3,18,0.017500001,1174.71936,0.033932813,278.3995361,409.3299866,0.811751068
1,3,19,0.018500001,918.2855835,0.033932813,229.372345,307.6900024,0.823339641
1,3,20,0.019500001,1115.480103,0.033932813,344.6784363,235.9700012,0.849470377
1,3,21,0.020500001,1164.763794,0.033932813,323.9015503,169.0599976,0.709557116
1,3,22,0.021500001,1233.380615,0.033932813,510.7458496,111.5299988,0.724021733
1,3,23,0.022500001,1442.635376,0.033932813,843.8374634,79.23999786,0.691219151
1,3,24,0.023500001,1206.054565,0.033254154,655.7018433,58.46999741,0.798625529
1,3,25,0.024500001,1416.158569,0.031896845,602.6916504,29.54999924,0.661975682
1,3,26,0.025500001,958.8408203,0.030539531,1217.088623,25.93999863,0.714406312
1,3,27,0.026500001,1210.355713,0.028164234,,17.15999985,0.935891151
1,3,28,0.027500001,874.7236328,0.025110282,1286.984009,12.81999969,0.768979788
1,3,29,0.028500001,1890.817139,0.019002376,9619.489258,6.329999924,0.60011971
1,3,30,0.029500001,724.5203857,0.012555141,,2.74000001,0.641888976
1,3,31,0.030500001,642.9681396,0.010519172,,2.929999828,0.771135509
1,4,1,0.0005,10853.98242,0.037907507,5128.694336,233.7899933,0.736415565
