Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,2,36,0.035500002,0.016469108,0.032888442,0.005569206,34.61000061,0.289614737
1,2,37,0.036500002,0.017283324,0.028577615,0.009737347,18.68000031,0.272426784
1,2,38,0.037500002,0.034560833,0.02117266,0.018927293,9.729999542,0.322897375
1,2,39,0.038500002,0.011696124,0.017071279,0.03145989,6.929999828,0.439363748
1,2,40,0.039500002,0.012145076,0.013642889,0.026930027,4.239999771,0.045652159
1,2,41,0.040500002,0.009498487,0.010061386,0.04565651,2.799999952,0.011613784
1,2,42,0.041500002,0.007630394,0.005759213,0.081158839,1.589999914,-0.057155188
1,3,1,0.0005,1762.631104,0.032144006,1080.601563,98.77999878,0.417423904
1,3,2,0.0015,710.4434814,0.032144006,192.5160828,330.3500061,0.301777124
1,3,3,0.0025,590.8578491,0.032144006,120.0328064,534.2000122,0.271461874
1,3,4,0.0035,560.9873047,0.032144006,80.60507202,649.6300049,0.549398005
1,3,5,0.0045,556.2561035,0.032144006,118.5770569,571.5,0.623379886
1,3,6,0.0055,529.498291,0.032144006,74.73923492,699.2199707,0.620452881
1,3,7,0.0065,589.1107178,0.032144006,84.49674988,745.5,0.650650144
1,3,8,0.0075,463.3733521,0.032144006,68.6084137,885.4899902,0.69022727
1,3,9,0.0085,493.1568298,0.032144006,71.58142853,992.4899902,0.733217835
1,3,10,0.009500001,500.8199768,0.032144006,76.36995697,1047.390015,0.778987408
1,3,11,0.010500001,529.6692505,0.032144006,84.70449066,1082.219971,0.798109174
1,3,12,0.011500001,559.5928345,0.032144006,88.90691376,1247.699951,0.813426554
1,3,13,0.012500001,657.7871094,0.032144006,97.19151306,1448.75,0.810060144
1,3,14,0.013500001,704.3397217,0.032144006,101.1905823,1747.839966,0.841937959
1,3,15,0.014500001,790.956543,0.032144006,92.72637177,1973.079956,0.825350165
1,3,16,0.015500001,936.7687988,0.032144006,379.3895569,2093.429932,0.889813483
1,3,17,0.016500001,909.6697388,0.032144006,98.05504608,2135.129883,0.829132676
1,3,18,0.017500001,1001.358643,0.032144006,136.0202484,1982.619995,0.856661797
1,3,19,0.018500001,1077.667725,0.032144006,127.5778656,1670.77002,0.823684454
1,3,20,0.019500001,1171.681274,0.032144006,166.4120789,1347.280029,0.821464539
1,3,21,0.020500001,1173.748779,0.032144006,185.9120178,999.8099976,0.828210414
1,3,22,0.021500001,1275.422485,0.032144006,245.3388519,669.4299927,0.826661408
1,3,23,0.022500001,1427.976196,0.032144006,423.0507507,446.1699829,0.831817925
1,3,24,0.023500001,1234.127075,0.032144006,351.7680664,284.4499817,0.814356566
1,3,25,0.024500001,3205.43457,0.032144006,31256.54883,172.1499939,0.912824333
1,3,26,0.025500001,1558.54248,0.032144006,2541.829834,96.09999847,0.786956966
1,3,27,0.026500001,2929.815918,0.032144006,1369.583374,56.18000031,0.489109457
1,3,28,0.027500001,1840.148438,0.031501126,2420.296875,24.18000031,0.784128249
1,3,29,0.028500001,1402.233765,0.028286725,4091.19751,17.45999908,0.778005123
1,3,30,0.029500001,3164.128662,0.025072323,3719.626709,10.02999973,0.378198892
1,3,31,0.030500001,421.7546082,0.018000644,418.6421814,6.389999867,0.460699379
1,4,1,0.0005,5504.386719,0.034734283,1885.490723,1012.130005,0.894843519
1,4,2,0.0015,3850.716064,0.034734283,835.0297852,3513.569824,0.899916589
1,4,3,0.0025,3734.690186,0.034734283,1656.000122,1050.900024,0.910016239
1,4,4,0.0035,5380.080078,0.034734283,2036.235962,1451.73999,0.938119352
1,4,5,0.0045,3056.200439,0.034734283,2799.472656,1557.75,0.934575915
1,4,6,0.0055,1273.473755,0.034734283,500.8695068,1655.339966,0.940273225
1,4,7,0.0065,2252.384277,0.034734283,891.9061279,1815.309937,0.960829437
1,4,8,0.0075,1809.998535,0.034734283,978.8155518,1600.929932,0.964756131
1,4,9,0.0085,1442.421021,0.034734283,453.7592163,1503.98999,0.944518805
1,4,10,0.009500001,6661.545898,0.034734283,45344.77344,1216.939941,0.756780386
1,4,11,0.010500001,1203.840088,0.034734283,324.5974121,1183.73999,0.912588894
1,4,12,0.011500001,1284.692627,0.034734283,629.579834,1147.429932,0.943384349
1,4,13,0.012500001,1200.571167,0.034734283,265.0302734,1127.77002,0.903014183
1,4,14,0.013500001,1110.471924,0.034734283,298.8132019,949.8599854,0.908933103
1,4,15,0.014500001,945.4472656,0.034734283,234.097702,851.7999878,0.895830154
1,4,16,0.015500001,1142.625732,0.034734283,299.3446655,872.3800049,0.902996182
1,4,17,0.016500001,1020.626709,0.034734283,203.6036987,770.3299561,0.854732692
1,4,18,0.017500001,1127.146362,0.034734283,258.9411926,693.4699707,0.890578568
1,4,19,0.018500001,1419.271484,0.034734283,451.2771606,546.9299927,0.813189507
1,4,20,0.019500001,1252.966309,0.034734283,400.6607971,429.4499817,0.847909987
1,4,21,0.020500001,1049.098145,0.034734283,392.4687805,296.2799988,0.866768658
1,4,22,0.021500001,1558.210571,0.034734283,2418.521484,204.3300018,0.926685393
1,4,23,0.022500001,1241.521484,0.034386937,687.2304688,131.4700012,0.879961908
1,4,24,0.023500001,2367.241211,0.034734283,814.5110474,77.41999817,0.668298543
1,4,25,0.024500001,958.0421753,0.032997567,647.5946045,46.54999924,0.719534278
1,4,26,0.025500001,1180.076782,0.033692252,1029.194092,27.02999878,0.8208794
1,4,27,0.026500001,2042.216187,0.027787425,3383.35376,13.07999992,0.534430563
1,4,28,0.027500001,1888.231079,0.025008682,2215.175293,10.09999943,0.67074132
1,4,29,0.028500001,491.6510315,0.017019797,,4.139999867,0.693814158
1,4,30,0.029500001,1075.222534,0.013199028,,3.5,0.777366102
1,4,31,0.030500001,165.7537689,0.006946856,,1.779999971,0.537065685
1,4,32,0.031500002,424.1114502,0.0048628,,1.319999933,0.803169906
