Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,2,38,0.037500002,0.012350304,0.019099381,0.012804335,7.379999638,0.192492679
1,2,39,0.038500002,0.009187955,0.014269839,0.032400966,3.379999876,0.168502748
1,3,1,0.0005,1626.348755,0.032701112,1357.841309,81.63999939,0.333918333
1,3,2,0.0015,830.7022705,0.032701112,230.9553223,353.0599976,0.419846147
1,3,3,0.0025,620.262146,0.032701112,89.0113678,547.2600098,0.414521366
1,3,4,0.0035,545.1181641,0.032701112,66.28730011,653.5700073,0.471285552
1,3,5,0.0045,839.8059082,0.032701112,368.2530212,643.7099609,0.85645473
1,3,6,0.0055,637.1802368,0.032701112,90.4788208,652.1199951,0.618752241
1,3,7,0.0065,562.9823608,0.032701112,99.42379761,749.8200073,0.684580207
1,3,8,0.0075,583.2915649,0.032701112,101.4616165,894.7999878,0.672921181
1,3,9,0.0085,563.6973267,0.032701112,88.7563324,957.6599731,0.727443636
1,3,10,0.009500001,573.4208984,0.032701112,139.464325,1023.789978,0.691515744
1,3,11,0.010500001,555.6005859,0.032701112,89.04521179,1114.349976,0.794526517
1,3,12,0.011500001,585.7614136,0.032701112,88.89370728,1252.599976,0.811058581
1,3,13,0.012500001,698.7879639,0.032701112,94.0971756,1432.659912,0.703132391
1,3,14,0.013500001,741.7265625,0.032701112,96.20767975,1753.219971,0.827898622
1,3,15,0.014500001,778.6967773,0.032701112,93.93636322,1847.97998,0.809929788
1,3,16,0.015500001,888.0178223,0.032701112,101.7259445,1923.019897,0.819657624
1,3,17,0.016500001,911.9572754,0.032701112,98.2353363,1933.669922,0.82145083
1,3,18,0.017500001,1070.362061,0.032701112,144.8178253,1737.01001,0.840040982
1,3,19,0.018500001,1097.477295,0.032701112,183.7603302,1471.609985,0.85554564
1,3,20,0.019500001,1186.213989,0.032701112,185.1346283,1175.809937,0.835805833
1,3,21,0.020500001,1127.911011,0.032701112,180.2688141,806.9400024,0.813207924
1,3,22,0.021500001,1267.417603,0.032701112,244.1579285,576.9799805,0.804521859
1,3,23,0.022500001,1400.31665,0.032701112,383.6476135,357.6699829,0.82063055
1,3,24,0.023500001,1434.127808,0.032701112,403.0514832,233.4799957,0.77653712
1,3,25,0.024500001,1323.939819,0.032701112,548.7183228,132.1699982,0.778386354
1,3,26,0.025500001,2338.825195,0.032701112,12118.41895,80.29000092,0.964579105
1,3,27,0.026500001,1079.392578,0.032701112,601.5099487,45.34999847,0.622794628
1,3,28,0.027500001,1450.062988,0.031066056,1101.592285,26.14999962,0.673590183
1,3,29,0.028500001,2065.182373,0.027468933,2959.471924,11.50999928,0.572887659
1,3,30,0.029500001,1115.36084,0.024198823,2283.827881,8.319999695,0.555698037
1,4,1,0.0005,10927.40137,0.03539823,5967.754395,798.2999878,0.911012411
1,4,2,0.0015,3360.802979,0.03539823,1874.146729,2644.689941,0.934183776
1,4,3,0.0025,4741.17041,0.03539823,1644.206787,1712.579956,0.773807645
1,4,4,0.0035,3150.610596,0.03539823,1217.449585,1330.079956,0.917327583
1,4,5,0.0045,2194.217773,0.03539823,1695.796875,1219.959961,0.950010419
1,4,6,0.0055,2349.274902,0.03539823,867.3068848,1534.640015,0.921222746
1,4,7,0.0065,1911.981934,0.03539823,587.3129883,1533.159912,0.934359193
1,4,8,0.0075,1600.798828,0.03539823,794.1500854,1331.189941,0.95307976
1,4,9,0.0085,1733.49292,0.03539823,682.9261475,1543.449951,0.959290981
1,4,10,0.009500001,1241.018921,0.03539823,427.9200439,1197.219971,0.939151943
1,4,11,0.010500001,1714.992188,0.03539823,3454.462891,1133.699951,0.963724494
1,4,12,0.011500001,1098.190796,0.03539823,340.4393311,950.3399658,0.918226183
1,4,13,0.012500001,1451.171509,0.03539823,691.0076904,915.6300049,0.91401726
1,4,14,0.013500001,1493.203857,0.03539823,5414.015625,785.2799683,0.952851176
1,4,15,0.014500001,1055.73291,0.03539823,343.3247375,808.1300049,0.919220328
1,4,16,0.015500001,1073.088623,0.03539823,258.7772522,758.6499634,0.887708366
1,4,17,0.016500001,1064.244995,0.03539823,495.4247742,656.2999878,0.838695765
1,4,18,0.017500001,1167.274536,0.03539823,284.0700378,605.1199951,0.843989372
1,4,19,0.018500001,1022.524353,0.03539823,276.0969238,438.5899963,0.855330706
1,4,20,0.019500001,1202.577759,0.03539823,493.5169678,352.2399902,0.873671591
1,4,21,0.020500001,1128.799683,0.03539823,387.6915283,260.8200073,0.870012403
1,4,22,0.021500001,1120.203613,0.03539823,367.951355,173.8999939,0.718109608
1,4,23,0.022500001,1171.300415,0.03539823,757.8609619,116.7599945,0.84569782
1,4,24,0.023500001,1427.459229,0.035044245,1079.425415,79.87999725,0.841754675
1,4,25,0.024500001,1135.464233,0.033628319,544.5140381,48.63999939,0.800780416
1,4,26,0.025500001,3457.630859,0.031150442,5296.715332,37.87999725,0.762319505
1,4,27,0.026500001,5971.024414,0.027964601,2620.54248,15.06999969,0.789914787
1,4,28,0.027500001,1214.198486,0.019469027,9360.417969,8.470000267,0.73280257
1,4,29,0.028500001,684.9264526,0.015929204,,5.519999981,0.825854838
