Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,1,75,0.037250002,0.061510555,0.010662546,0.002907797,20.45999908,0.035027228
1,1,76,0.037750002,0.062603407,0.010723081,0.003157253,17.47999954,0.023267658
1,1,77,0.038250002,0.063628346,0.010628859,0.003499118,15.0199995,0.027980097
1,1,78,0.038750002,0.064599901,0.010773077,0.00382303,12.84000015,0.012438847
1,1,79,0.039250002,0.065854661,0.010638568,0.004221831,10.98999977,0.016168922
1,1,80,0.039750002,0.067014314,0.010803049,0.004697719,9.489999771,0.033395387
1,1,81,0.040250002,0.067743987,0.010801792,0.005192773,8.229999542,0.031817116
1,1,82,0.040750002,0.06808202,0.010289016,0.005650654,7.269999981,0.032900855
1,1,83,0.041250002,0.068274446,0.010320082,0.006417102,6.059999943,0.012886378
1,1,84,0.041750002,0.067618489,0.010113239,0.007240286,5.210000038,0.007527988
1,1,85,0.042250002,0.068609797,0.00991346,0.008106268,4.489999771,-0.001010281
1,1,86,0.042750002,0.067331716,0.009887823,0.009354285,3.75,-0.022523254
1,1,87,0.043250002,0.066959791,0.009678191,0.010755412,3.279999971,-0.006904348
1,1,88,0.043750002,0.066860154,0.009492562,0.011536603,2.960000038,-0.027310999
1,1,89,0.044250002,0.066463217,0.009254628,0.013586515,2.589999914,-0.019665483
1,1,90,0.044750002,0.063985579,0.008986048,0.007261742,2.289999962,-0.279270202
1,1,91,0.045250002,0.061338078,0.008643728,0.012348298,1.969999909,0.018935952
1,1,92,0.045750002,0.059260044,0.008207312,0.013541625,1.769999981,0.02264257
1,1,93,0.046250002,0.058445107,0.007801248,0.017820271,1.569999933,0.054311492
1,1,94,0.046750002,0.055042714,0.007385867,0.020419149,1.289999962,0.031454608
1,1,95,0.047250002,0.051877633,0.006944149,0.042860486,1.029999971,-0.002401665
