Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,1,76,0.037750002,0.063584134,0.008968828,0.000974016,329.539978,0.448775172
1,1,77,0.038250002,0.064435914,0.008938762,0.001039102,293.4199829,0.450618923
1,1,78,0.038750002,0.065347083,0.008946898,0.001118879,259.1699829,0.456285268
1,1,79,0.039250002,0.066319108,0.00890524,0.001188448,229.2099915,0.454277873
1,1,80,0.039750002,0.067304388,0.008926011,0.001269699,201.2599945,0.457450241
1,1,81,0.040250002,0.068304978,0.008886848,0.001334367,177.7599945,0.451670051
1,1,82,0.040750002,0.069275424,0.008959835,0.00140812,156.0399933,0.448128015
1,1,83,0.041250002,0.070272856,0.008926874,0.001490438,137.1799927,0.443551183
1,1,84,0.041750002,0.071273886,0.0088848,0.001571719,120.5699997,0.437286168
1,1,85,0.042250002,0.072209723,0.008935607,0.001655594,105.0199966,0.424318761
1,1,86,0.042750002,0.073031232,0.009042512,0.001726015,93.08999634,0.412993819
1,1,87,0.043250002,0.074045047,0.008839738,0.001807039,83.23999786,0.406319857
1,1,88,0.043750002,0.075081848,0.008925957,0.001900234,71.80999756,0.39399299
1,1,89,0.044250002,0.075949654,0.008993233,0.00200071,62.86999893,0.382624775
1,1,90,0.044750002,0.076695763,0.008911632,0.002119539,56.0399971,0.37470001
1,1,91,0.045250002,0.077597477,0.008922438,0.002248967,49.11000061,0.367952406
1,1,92,0.045750002,0.078541875,0.008858891,0.002376412,43.25,0.357014775
1,1,93,0.046250002,0.079444155,0.008881089,0.002600081,37.66999817,0.363986611
1,1,94,0.046750002,0.080202825,0.008992417,0.002843235,32.98999786,0.3715792
1,1,95,0.047250002,0.081238523,0.009003691,0.003002588,29.19999886,0.371913642
1,1,96,0.047750002,0.082286604,0.009064203,0.002964559,26.15999985,0.3458139
1,1,97,0.048250002,0.083087966,0.009096281,0.003081101,23.46999931,0.336618602
1,1,98,0.048750002,0.084090509,0.00891365,0.003247282,21.03999901,0.348211497
1,1,99,0.049250002,0.085068062,0.008977633,0.003465428,18.39999962,0.348238617
1,1,100,0.049750002,0.08588019,0.008900848,0.003737276,16.1099987,0.3623299
1,1,101,0.050250002,0.086690389,0.008997994,0.003921615,14.27999973,0.358585447
1,1,102,0.050750002,0.087395541,0.009014066,0.004219544,12.68999958,0.36037755
1,1,103,0.051250002,0.087731682,0.008921307,0.00450304,11.43999958,0.356369704
1,1,104,0.051750003,0.088382043,0.008896804,0.004519431,10.05999947,0.324550569
1,1,105,0.052250003,0.08906439,0.008982845,0.004961539,8.960000038,0.366752863
1,1,106,0.052750003,0.088011161,0.008529074,0.005175255,7.849999905,0.332287788
1,1,107,0.053250003,0.086772665,0.008461099,0.005454271,6.739999771,0.310354382
1,1,108,0.053750003,0.084978417,0.008302232,0.005950068,5.799999714,0.304036558
1,1,109,0.054250003,0.083875388,0.007597108,0.007488261,5.029999733,0.383957207
1,1,110,0.054750003,0.079418853,0.007625388,0.00985421,3.919999838,0.386662275
1,1,111,0.055250003,0.077915959,0.007300454,0.010698103,3.409999847,0.353216738
1,1,112,0.055750003,0.07067173,0.006688396,0.012691813,3.049999952,0.34051609
1,1,113,0.056250003,0.064331226,0.005944921,0.015476866,2.819999933,0.349143803
1,1,114,0.056750003,0.062862627,0.00553932,0.024698965,2.49000001,0.365306944
1,1,115,0.057250003,0.052044272,0.004901155,-999,2.230000019,0.392959088
1,1,116,0.057750003,0.052061815,0.004804295,-999,2.089999914,0.403989911
