Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,1,76,0.037750002,0.059734318,0.011379322,0.003695109,29.46999931,0.510225952
1,1,77,0.038250002,0.060652129,0.011357535,0.003891934,25.88999939,0.50527072
1,1,78,0.038750002,0.061388757,0.011689952,0.004272176,21.61999893,0.496913582
1,1,79,0.039250002,0.0615777,0.011355107,0.004409297,19.23999977,0.491145611
1,1,80,0.039750002,0.062627725,0.011425822,0.004493185,16.56999969,0.469942838
1,1,81,0.040250002,0.06310644,0.011867016,0.004780221,14.75999928,0.470986307
1,1,82,0.040750002,0.063250355,0.010797961,0.004940919,13.67999935,0.456108034
1,1,83,0.041250002,0.062455878,0.010938947,0.005427158,11.21000004,0.438699424
1,1,84,0.041750002,0.063024022,0.010669436,0.005883086,9.550000191,0.442479909
1,1,85,0.042250002,0.062480014,0.010660545,0.007310141,7.949999809,0.488007337
1,1,86,0.042750002,0.059334464,0.00978475,0.007886698,7.019999981,0.474956602
1,1,87,0.043250002,0.056242831,0.009618821,0.008056201,6.179999828,0.452327788
1,1,88,0.043750002,0.056449309,0.009207038,0.008943287,5.489999771,0.455415517
1,1,89,0.044250002,0.052498382,0.008481205,0.009922466,4.909999847,0.476573169
1,1,90,0.044750002,0.048884347,0.007421297,0.009157392,4.210000038,0.391840667
1,1,91,0.045250002,0.044183772,0.006946134,0.011452885,3.399999857,0.361251861
1,1,92,0.045750002,0.040615425,0.00607505,0.01422296,2.980000019,0.348286837
1,1,93,0.046250002,0.036779489,0.005606663,0.016769962,2.5,0.317743152
