Species	Balaenoptera musculus			
Number of data sets	1			
				
Data set no.	1			
Locus	Mitochondrial control region			
DNA sequence lengh (in base pairs)	404			
No. of DNA sequences	555			
				
Source_referencess		Sample areas	Habitat	Links to source data files
1	Sremba, A. L., Hancock-Hanser, B., Branch, T. A., LeDuc, R. L., & Baker, C. S. (2012). Circumpolar diversity and geographic differentiation of mtDNA in the critically endangered Antarctic blue whale (Balaenoptera musculus intermedia). PLoS One, 7(3), e32579. doi: 10.1371/journal.pone.0032579	Antarctica	Summer feeding area	https://doi.org/10.1371/journal.pone.0032579.t004 & https://ndownloader.figstatic.com/files/343152
2	This study	Eastern Canadian seaborder, West Greenland, Iceland, Barents Sea, Central North Atlantic Ocean	Summer feeding areas and migratory (Central North Atlantic Ocean)	
3	LeDuc, R. G., Dizon, A. E., Goto, M., Pastene, L. A., Kato, H., Nishiwaki, S., ... & Brownell, R. L. (2007). Patterns of genetic variation in Southern Hemisphere blue whales and the use of assignment test to detect mixing on the feeding grounds. Journal of Cetacean Research and Management, 9(1), 73.	Antarctica	Summer feeding area	https://archive.iwc.int/pages/terms.php?ref=263&k=&search=%21collection15+&url=%2Fpages%2Fdownload_progress.php%3Fref%3D263%26ext%3Dpdf%26k%3D%26alternative%3D1417%26search%3D%2521collection15%2B%26offset%3D0%26archive%3D%26sort%3DDESC%26order_by%3Dtitle
				
Migrate data file name	Bmusculus_555mtDNA_404bp_20170901_Migrate_2pop.txt			
Results figure(s)	3, 4, 5, 6, S1, S5 & S6			
				
Individual sample identifiers and data source				
Migrate_infile_sequence_identifier	Migrate_sample_partition	Data_source	GenBank_Accession_number	Source_DNA_sequence_identifier
Bmus0124	South	1		Z-88260_L
Bmus0125	South	1		Z-88260_L
Bmus0126	South	1		Z-88260_L
Bmus0127	South	1		Z-88260_L
Bmus0128	South	1		Z-88260_L
Bmus0129	South	1		Z-88260_L
Bmus0130	South	1		Z-88260_L
Bmus0131	South	1		Z-7622_M
Bmus0132	South	1		Z-7622_M
Bmus0133	South	1		Z-7622_M
Bmus0134	South	1		Z-7622_M
Bmus0135	South	1		Z-7622_M
Bmus0136	South	1		Z-7622_M
Bmus0137	South	1		Z-7622_M
Bmus0138	South	1		Z-7622_M
Bmus0139	South	1		Z-7622_M
Bmus0140	South	1		Z-7622_M
Bmus0141	South	1		Z-7622_M
Bmus0142	South	1		Z-7622_M
Bmus0143	South	1		Z-7622_M
Bmus0144	South	1		Z-7622_M
Bmus0145	South	1		Z-13949_N
Bmus0146	South	1		Z-13949_N
Bmus0147	South	1		Z-13949_N
Bmus0148	South	1		Z-13949_N
Bmus0149	South	1		Z-13949_N
Bmus0150	South	1		Z-13949_N
Bmus0151	South	1		Z-13949_N
Bmus0152	South	1		Z-26574_NN
Bmus0153	South	1		Z-26574_NN
Bmus0154	South	1		Z-26578_OO
Bmus0155	South	1		Z-26578_OO
Bmus0156	South	1		Z-11165_R
Bmus0157	South	1		Z-11165_R
Bmus0158	South	1		Z-26589_RR
Bmus0159	South	1		Z-26589_RR
Bmus0160	South	1		Z-26589_RR
Bmus0161	South	1		Z-26589_RR
Bmus0162	South	1		Z-26590_SS
Bmus0163	South	1		Z-26590_SS
Bmus0164	South	1		Z-26594_TT
Bmus0165	South	1		Z-26594_TT
Bmus0166	South	1		Z-11164_U
Bmus0167	South	1		Z-11164_U
Bmus0168	South	1		Z-11164_U
Bmus0169	South	1		Z-11164_U
Bmus0170	South	1		Z-11164_U
Bmus0171	South	1		Z-11164_U
Bmus0172	South	1		Z-Z51475_UU
Bmus0173	South	1		Z-Z51475_UU
Bmus0174	South	1		Z-26586_V
Bmus0175	South	1		Z-26586_V
Bmus0176	South	1		Hap_X
Bmus0177	South	1		Z-51451_Y
Bmus0178	South	1		Z-51451_Y
Bmus0179	South	1		Z-51451_Y
Bmus0180	South	1		Z-51451_Y
Bmus0181	South	1		Z-51451_Y
Bmus0182	South	1		Z6591_Z
Bmus0183	South	1		Z6591_Z
Bmus0184	South	1		Z6591_Z
Bmus0185	North	2		
Bmus0186	North	2		
Bmus0187	North	2		
Bmus0188	North	2		
Bmus0189	North	2		
Bmus0190	North	2		
Bmus0191	North	2		
Bmus0192	North	2		
Bmus0193	North	2		
Bmus0194	North	2		
Bmus0195	North	2		
Bmus0196	North	2		
Bmus0197	North	2		
Bmus0198	North	2		
Bmus0199	North	2		
Bmus0200	North	2		
Bmus0201	North	2		
Bmus0202	North	2		
Bmus0203	North	2		
Bmus0204	North	2		
Bmus0205	North	2		
Bmus0206	North	2		
Bmus0207	North	2		
Bmus0208	North	2		
Bmus0209	North	2		
Bmus0210	North	2		
Bmus0211	North	2		
Bmus0212	North	2		
Bmus0213	North	2		
Bmus0214	North	2		
Bmus0215	North	2		
Bmus0216	North	2		
Bmus0217	North	2		
Bmus0218	North	2		
Bmus0219	North	2		
Bmus0220	North	2		
Bmus0221	North	2		
Bmus0222	North	2		
Bmus0223	North	2		
Bmus0224	North	2		
Bmus0225	North	2		
Bmus0226	North	2		
Bmus0227	North	2		
Bmus0228	North	2		
Bmus0229	North	2		
Bmus0230	North	2		
Bmus0231	North	2		
Bmus0232	North	2		
Bmus0233	North	2		
Bmus0234	North	2		
Bmus0235	North	2		
Bmus0236	North	2		
Bmus0237	North	2		
Bmus0238	North	2		
Bmus0239	North	2		
Bmus0240	North	2		
Bmus0241	North	2		
Bmus0242	North	2		
Bmus0243	North	2		
Bmus0244	North	2		
Bmus0245	North	2		
Bmus0246	North	2		
Bmus0247	North	2		
Bmus0248	North	2		
Bmus0249	North	2		
Bmus0250	North	2		
Bmus0251	North	2		
Bmus0252	North	2		
Bmus0253	North	2		
Bmus0254	North	2		
Bmus0255	North	2		
Bmus0256	North	2		
Bmus0257	North	2		
Bmus0258	North	2		
Bmus0259	North	2		
Bmus0260	North	2		
Bmus0261	North	2		
Bmus0262	North	2		
Bmus0263	North	2		
Bmus0264	North	2		
Bmus0265	North	2		
Bmus0266	North	2		
Bmus0267	North	2		
Bmus0268	North	2		
Bmus0269	North	2		
Bmus0270	North	2		
Bmus0271	North	2		
Bmus0272	North	2		
Bmus0273	North	2		
Bmus0274	North	2		
Bmus0275	North	2		
Bmus0276	North	2		
Bmus0277	North	2		
Bmus0278	North	2		
Bmus0279	North	2		
Bmus0280	North	2		
Bmus0281	North	2		
Bmus0282	North	2		
Bmus0283	North	2		
Bmus0284	North	2		
Bmus0285	North	2		
Bmus0286	North	2		
Bmus0287	North	2		
