Species	Meganyctiphanes norvegica			
Number of data sets	3			
				
Data set no.	1			
Locus	Mitochondrial cytochrome NADH subunit I			
DNA sequence lengh (in base pairs)	155			
No. of DNA sequences	654		NB! MtDNA haplotype DNA sequences were derived from SSCP (single-strand conformation polymorphism), which likely fails to detect some haploptypes	
				
Data source references:		Sample areas	Habitat	Links to source data files
1	Zane, L., Ostellari, L., Maccatrozzo, L., Bargelloni, L., Cuzin-Roudy, J., Buchholz, F., & Patarnello, T. (2000). Genetic differentiation in a pelagic crustacean (Meganyctiphanes norvegica: Euphausiacea) from the North East Atlantic and the Mediterranean Sea. Marine Biology, 136(2), 191–199. doi: 10.1007/s002270050676	Northeastern North Atlantic Ocean	NA	GenBank
2	Papetti, C., Zane, L., Bortolotto, E., Bucklin, A., & Patarnello, T. (2005). Genetic differentiation and local temporal stability of population structure in the euphausiid Meganyctiphanes norvegica. Marine Ecology Progress Series, 289, 225–235. doi: 10.3354/meps289225			GenBank
				
Migrate data file name	Meganyctiphanes_norvegica_654mtND1_155bp_20161012_Migrate_1pop			
Results figure(s)	4, 5, 6 & S5			
				
Individual sample identifiers and data source				
Migrate_infile_sequence_identifier	Migrate_sample_partition	Data_source	GenBank_Accession_number	Source_DNA_sequence_identifier
Mnor0326	Northeastern_North	2	AY850560	Haplotype Z
Mnor0327	Northeastern_North	2	AF150612	Haplotype A
Mnor0328	Northeastern_North	2	AF150612	Haplotype A
Mnor0329	Northeastern_North	2	AF150612	Haplotype A
Mnor0330	Northeastern_North	2	AF150612	Haplotype A
Mnor0331	Northeastern_North	2	AF150612	Haplotype A
Mnor0332	Northeastern_North	2	AF150612	Haplotype A
Mnor0333	Northeastern_North	2	AF150612	Haplotype A
Mnor0334	Northeastern_North	2	AF150612	Haplotype A
Mnor0335	Northeastern_North	2	AF150612	Haplotype A
Mnor0336	Northeastern_North	2	AF150612	Haplotype A
Mnor0337	Northeastern_North	2	AF150612	Haplotype A
Mnor0338	Northeastern_North	2	AF150612	Haplotype A
Mnor0339	Northeastern_North	2	AF150612	Haplotype A
Mnor0340	Northeastern_North	2	AF150612	Haplotype A
Mnor0341	Northeastern_North	2	AF150612	Haplotype A
Mnor0342	Northeastern_North	2	AF150612	Haplotype A
Mnor0343	Northeastern_North	2	AF150612	Haplotype A
Mnor0344	Northeastern_North	2	AF150612	Haplotype A
Mnor0345	Northeastern_North	2	AF150612	Haplotype A
Mnor0346	Northeastern_North	2	AF150612	Haplotype A
Mnor0347	Northeastern_North	2	AF150612	Haplotype A
Mnor0348	Northeastern_North	2	AF150612	Haplotype A
Mnor0349	Northeastern_North	2	AF150612	Haplotype A
Mnor0350	Northeastern_North	2	AF150612	Haplotype A
Mnor0351	Northeastern_North	2	AF150612	Haplotype A
Mnor0352	Northeastern_North	2	AF150612	Haplotype A
Mnor0353	Northeastern_North	2	AF150612	Haplotype A
Mnor0354	Northeastern_North	2	AF150612	Haplotype A
Mnor0355	Northeastern_North	2	AF150613	Haplotype B
Mnor0356	Northeastern_North	2	AF150613	Haplotype B
Mnor0357	Northeastern_North	2	AF150612	Haplotype A
Mnor0358	Northeastern_North	2	AF150612	Haplotype A
Mnor0359	Northeastern_North	2	AF150612	Haplotype A
Mnor0360	Northeastern_North	2	AF150612	Haplotype A
Mnor0361	Northeastern_North	2	AF150612	Haplotype A
Mnor0362	Northeastern_North	2	AF150612	Haplotype A
Mnor0363	Northeastern_North	2	AF150612	Haplotype A
Mnor0364	Northeastern_North	2	AF150612	Haplotype A
Mnor0365	Northeastern_North	2	AF150612	Haplotype A
Mnor0366	Northeastern_North	2	AF150612	Haplotype A
Mnor0367	Northeastern_North	2	AF150612	Haplotype A
Mnor0368	Northeastern_North	2	AF150612	Haplotype A
Mnor0369	Northeastern_North	2	AF150612	Haplotype A
Mnor0370	Northeastern_North	2	AF150612	Haplotype A
Mnor0371	Northeastern_North	2	AF150612	Haplotype A
Mnor0372	Northeastern_North	2	AF150612	Haplotype A
Mnor0373	Northeastern_North	2	AF150612	Haplotype A
Mnor0374	Northeastern_North	2	AF150612	Haplotype A
Mnor0375	Northeastern_North	2	AF150612	Haplotype A
Mnor0376	Northeastern_North	2	AF150612	Haplotype A
Mnor0377	Northeastern_North	2	AF150612	Haplotype A
Mnor0378	Northeastern_North	2	AF150613	Haplotype B
Mnor0379	Northeastern_North	2	AF150613	Haplotype B
Mnor0380	Northeastern_North	2	AF150613	Haplotype B
Mnor0381	Northeastern_North	2	AF150613	Haplotype B
Mnor0382	Northeastern_North	2	AF150613	Haplotype B
Mnor0383	Northeastern_North	2	AF150613	Haplotype B
Mnor0384	Northeastern_North	2	AF150613	Haplotype B
Mnor0385	Northeastern_North	2	AF150613	Haplotype B
Mnor0386	Northeastern_North	2	AF150613	Haplotype B
Mnor0387	Northeastern_North	2	AF150613	Haplotype B
Mnor0388	Northeastern_North	2	AF150613	Haplotype B
Mnor0389	Northeastern_North	2	AF150613	Haplotype B
Mnor0390	Northeastern_North	2	AF150613	Haplotype B
Mnor0391	Northeastern_North	2	AF150613	Haplotype B
Mnor0392	Northeastern_North	2	AF150613	Haplotype B
Mnor0393	Northeastern_North	2	AF150613	Haplotype B
Mnor0394	Northeastern_North	2	AF150613	Haplotype B
Mnor0395	Northeastern_North	2	AF150613	Haplotype B
Mnor0396	Northeastern_North	2	AF150613	Haplotype B
Mnor0397	Northeastern_North	2	AF150613	Haplotype B
Mnor0398	Northeastern_North	2	AF150613	Haplotype B
Mnor0399	Northeastern_North	2	AY850544	Haplotype BB
Mnor0400	Northeastern_North	2	AF150614	Haplotype C
Mnor0401	Northeastern_North	2	AF150623	Haplotype N
Mnor0402	Northeastern_North	2	AY850547	Haplotype Q
Mnor0403	Northeastern_North	2	AY850547	Haplotype Q
Mnor0404	Northeastern_North	2	AY850558	Haplotype X
Mnor0405	Northeastern_North	2	AF150612	Haplotype A
Mnor0406	Northeastern_North	2	AF150612	Haplotype A
Mnor0407	Northeastern_North	2	AF150612	Haplotype A
Mnor0408	Northeastern_North	2	AF150612	Haplotype A
Mnor0409	Northeastern_North	2	AF150612	Haplotype A
Mnor0410	Northeastern_North	2	AF150612	Haplotype A
Mnor0411	Northeastern_North	2	AF150612	Haplotype A
Mnor0412	Northeastern_North	2	AF150612	Haplotype A
Mnor0413	Northeastern_North	2	AF150612	Haplotype A
Mnor0414	Northeastern_North	2	AF150612	Haplotype A
Mnor0415	Northeastern_North	2	AF150612	Haplotype A
Mnor0416	Northeastern_North	2	AF150612	Haplotype A
Mnor0417	Northeastern_North	2	AF150612	Haplotype A
Mnor0418	Northeastern_North	2	AF150612	Haplotype A
Mnor0419	Northeastern_North	2	AF150612	Haplotype A
Mnor0420	Northeastern_North	2	AF150612	Haplotype A
Mnor0421	Northeastern_North	2	AF150612	Haplotype A
Mnor0422	Northeastern_North	2	AF150612	Haplotype A
Mnor0423	Northeastern_North	2	AF150612	Haplotype A
Mnor0424	Northeastern_North	2	AF150612	Haplotype A
Mnor0425	Northeastern_North	2	AF150612	Haplotype A
Mnor0426	Northeastern_North	2	AF150612	Haplotype A
Mnor0427	Northeastern_North	2	AF150612	Haplotype A
Mnor0428	Northeastern_North	2	AF150613	Haplotype B
Mnor0429	Northeastern_North	2	AF150613	Haplotype B
Mnor0430	Northeastern_North	2	AF150613	Haplotype B
Mnor0431	Northeastern_North	2	AF150613	Haplotype B
Mnor0432	Northeastern_North	2	AF150613	Haplotype B
Mnor0433	Northeastern_North	2	AF150613	Haplotype B
Mnor0434	Northeastern_North	2	AF150613	Haplotype B
Mnor0435	Northeastern_North	2	AF150613	Haplotype B
Mnor0436	Northeastern_North	2	AF150613	Haplotype B
Mnor0437	Northeastern_North	2	AF150613	Haplotype B
Mnor0438	Northeastern_North	2	AF150613	Haplotype B
Mnor0439	Northeastern_North	2	AF150613	Haplotype B
Mnor0440	Northeastern_North	2	AF150613	Haplotype B
Mnor0441	Northeastern_North	2	AF150613	Haplotype B
Mnor0442	Northeastern_North	2	AF150613	Haplotype B
