"Locus","Parameter.number","Age","Bin","Parameter.value.x","Parameter.Frequency.x","Standard.deviation.x","Counts.per.bin.x","Autocorrelation.per.bin.x","Parameter.value.y","Parameter.Frequency.y","Standard.deviation.y","Counts.per.bin.y","Autocorrelation.per.bin.y","Parameter.value","Parameter.Frequency","Standard.deviation","Counts.per.bin","Autocorrelation.per.bin","PoolSD","PoolMean","Lower","Upper","Total.n"
1,4,5e-04,1,10927.40137,0.03539823,5967.754395,798.2999878,0.911012411,5504.386719,0.034734283,1885.490723,1012.130005,0.894843519,10998.0752,0.034989502,2763.103516,810.6099854,0.877521098,3818.37154185118,8855.12968444665,8705.96316453632,9004.29620435697,2621.0399782
1,4,0.0015,2,3360.802979,0.03539823,1874.146729,2644.689941,0.934183776,3850.716064,0.034734283,835.0297852,3513.569824,0.899916589,3921.701172,0.034989502,1157.911865,2755.069824,0.89899677,1315.8349711348,3727.29425311832,3699.41947383238,3755.16903240426,8913.329589
1,4,0.0025,3,4741.17041,0.03539823,1644.206787,1712.579956,0.773807645,3734.690186,0.034734283,1656.000122,1050.900024,0.910016239,2810.207764,0.034989502,938.2637939,1539.689941,0.825623274,1435.47335758767,3804.46701969712,3760.70162149595,3848.23241789829,4303.169921
1,4,0.0035,4,3150.610596,0.03539823,1217.449585,1330.079956,0.917327583,5380.080078,0.034734283,2036.235962,1451.73999,0.938119352,2116.519287,0.034989502,688.7731934,1717.619995,0.90899539,1398.92237645091,3475.19190248706,3433.48149976572,3516.90230520841,4499.439941
1,4,0.0045,5,2194.217773,0.03539823,1695.796875,1219.959961,0.950010419,3056.200439,0.034734283,2799.472656,1557.75,0.934575915,2439.884521,0.034989502,826.4038086,1547.459961,0.934859753,1969.29253088327,2592.56349936718,2532.67566035834,2652.45133837602,4325.169922
1,4,0.0055,6,2349.274902,0.03539823,867.3068848,1534.640015,0.921222746,1273.473755,0.034734283,500.8695068,1655.339966,0.940273225,2077.024414,0.034989502,948.8482666,1783.77002,0.950038314,799.047913003964,1893.59279251182,1870.93274369827,1916.25284132537,4973.750001
1,4,0.0065,7,1911.981934,0.03539823,587.3129883,1533.159912,0.934359193,2252.384277,0.034734283,891.9061279,1815.309937,0.960829437,2762.468018,0.034989502,1104.845459,1920.140015,0.954620957,905.185867216817,2339.22710417209,2314.28576662516,2364.16844171902,5268.609864
1,4,0.0075,8,1600.798828,0.03539823,794.1500854,1331.189941,0.95307976,1809.998535,0.034734283,978.8155518,1600.929932,0.964756131,1726.230225,0.034989502,657.973999,1501.380005,0.936008453,825.796786743215,1718.81716081948,1694.01269755626,1743.62162408271,4433.499878
1,4,0.0085,9,1733.49292,0.03539823,682.9261475,1543.449951,0.959290981,1442.421021,0.034734283,453.7592163,1503.98999,0.944518805,1529.653564,0.034989502,749.4580078,1213.699951,0.946794689,633.706450263486,1572.69814296353,1553.28234575733,1592.11394016973,4261.139892
1,4,0.009500001,10,1241.018921,0.03539823,427.9200439,1197.219971,0.939151943,6661.545898,0.034734283,45344.77344,1216.939941,0.756780386,1774.156494,0.034989502,2122.050537,1177.910034,0.929672837,26422.3314178881,3252.23918812294,2370.52315328664,4133.95522295923,3592.069946
1,4,0.010500001,11,1714.992188,0.03539823,3454.462891,1133.699951,0.963724494,1203.840088,0.034734283,324.5974121,1183.73999,0.912588894,1191.120239,0.034989502,416.1332092,1071.77002,0.92860508,2020.71713653017,1370.79945741583,1301.37918987612,1440.21972495554,3389.209961
1,4,0.011500001,12,1098.190796,0.03539823,340.4393311,950.3399658,0.918226183,1284.692627,0.034734283,629.579834,1147.429932,0.943384349,1286.799805,0.034989502,667.083313,1042.959961,0.920277774,572.416649701449,1228.95958109061,1208.53152877317,1249.38763340806,3140.7298588
1,4,0.012500001,13,1451.171509,0.03539823,691.0076904,915.6300049,0.91401726,1200.571167,0.034734283,265.0302734,1127.77002,0.903014183,1166.046509,0.034989502,309.8397827,957.5199585,0.90881139,450.230269340544,1266.01747825269,1249.57991346799,1282.45504303739,3000.9199834
1,4,0.013500001,14,1493.203857,0.03539823,5414.015625,785.2799683,0.952851176,1110.471924,0.034734283,298.8132019,949.8599854,0.908933103,1255.242432,0.034989502,435.9293213,956.0199585,0.930880368,2941.22103114008,1273.58196932799,1160.1885357689,1386.97540288709,2691.1599122
1,4,0.014500001,15,1055.73291,0.03539823,343.3247375,808.1300049,0.919220328,945.4472656,0.034734283,234.097702,851.7999878,0.895830154,1217.372925,0.034989502,708.6626587,857.9099731,0.950383008,476.961141570475,1073.49864212503,1054.4879060595,1092.50937819056,2517.8399658
1,4,0.015500001,16,1073.088623,0.03539823,258.7772522,758.6499634,0.887708366,1142.625732,0.034734283,299.3446655,872.3800049,0.902996182,997.8025513,0.034989502,209.8893127,765.7099609,0.830972672,260.553605446735,1074.34678557145,1063.70249731219,1084.99107383072,2396.7399292
1,4,0.016500001,17,1064.244995,0.03539823,495.4247742,656.2999878,0.838695765,1020.626709,0.034734283,203.6036987,770.3299561,0.854732692,1174.410156,0.034989502,252.7304382,762.2299805,0.881253362,332.289455276549,1087.25730182684,1073.05242178511,1101.46218186857,2188.8599244
1,4,0.017500001,18,1167.274536,0.03539823,284.0700378,605.1199951,0.843989372,1127.146362,0.034734283,258.9411926,693.4699707,0.890578568,970.2615967,0.034989502,248.8549805,614.3200073,0.879530489,264.049093199836,1089.45766220548,1077.38321073497,1101.532113676,1912.9099731
1,4,0.018500001,19,1022.524353,0.03539823,276.0969238,438.5899963,0.855330706,1419.271484,0.034734283,451.2771606,546.9299927,0.813189507,1142.856323,0.034989502,484.3490295,546.5899658,0.876378119,422.169354485852,1207.08366086341,1185.51258864073,1228.65473308609,1532.1099548
1,4,0.019500001,20,1202.577759,0.03539823,493.5169678,352.2399902,0.873671591,1252.966309,0.034734283,400.6607971,429.4499817,0.847909987,1155.137085,0.034989502,384.7054443,400.269989,0.874072015,425.466722715307,1204.8200378444,1180.0689545792,1229.5711211096,1181.9599609
1,4,0.020500001,21,1128.799683,0.03539823,387.6915283,260.8200073,0.870012403,1049.098145,0.034734283,392.4687805,296.2799988,0.866768658,1111.499023,0.034989502,343.7891235,291.3699951,0.847821713,374.936214346093,1095.02728708512,1069.28369532356,1120.77087884668,848.4700012
1,4,0.021500001,22,1120.203613,0.03539823,367.951355,173.8999939,0.718109608,1558.210571,0.034734283,2418.521484,204.3300018,0.926685393,1162.660278,0.034989502,393.2430725,207.1900024,0.835474193,1461.8420157324,1288.10795408643,1167.27186554305,1408.94404262981,585.4199981
1,4,0.022500001,23,1171.300415,0.03539823,757.8609619,116.7599945,0.84569782,1241.521484,0.034386937,687.2304688,131.4700012,0.879961908,1799.983765,0.034989502,1832.623047,141.9499969,0.921881437,1246.39864619205,1423.68025373312,1297.48167431783,1549.8788331484,390.1799926
1,4,0.023500001,24,1427.459229,0.035044245,1079.425415,79.87999725,0.841754675,2367.241211,0.034734283,814.5110474,77.41999817,0.668298543,1700.79541,0.03428971,604.8770752,80.63999939,0.702445924,854.99581491348,1825.87795163401,1715.0216818953,1936.73422137273,237.93999481
1,4,0.024500001,25,1135.464233,0.033628319,544.5140381,48.63999939,0.800780416,958.0421753,0.032997567,647.5946045,46.54999924,0.719534278,1485.923706,0.034989502,1327.369141,52.69999695,0.829908967,926.293382332712,1204.50349740096,1052.16517838596,1356.84181641596,147.88999558
1,4,0.025500001,26,3457.630859,0.031150442,5296.715332,37.87999725,0.762319505,1180.076782,0.033692252,1029.194092,27.02999878,0.8208794,1144.975342,0.031140657,814.286499,30.92000008,0.639535844,3414.18291922987,2069.0302318999,1371.49516486473,2766.56529893506,95.82999611
1,4,0.026500001,27,5971.024414,0.027964601,2620.54248,15.06999969,0.789914787,2042.216187,0.027787425,3383.35376,13.07999992,0.534430563,2647.870605,0.029391183,27616.54492,16.40999985,0.764962971,16983.6177370703,3593.96503146669,-1494.50959768931,8682.43966062269,44.55999946
1,4,0.027500001,28,1214.198486,0.019469027,9360.417969,8.470000267,0.73280257,1888.231079,0.025008682,2215.175293,10.09999943,0.67074132,3439.83252,0.022743177,NA,8.159999847,0.827463329,NA,2148.31380990483,NA,NA,26.729999544
1,4,0.028500001,29,684.9264526,0.015929204,NA,5.519999981,0.825854838,491.6510315,0.017019797,NA,4.139999867,0.693814158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0.029500001,30,NA,NA,NA,NA,NA,1075.222534,0.013199028,NA,3.5,0.777366102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0.030500001,31,NA,NA,NA,NA,NA,165.7537689,0.006946856,NA,1.779999971,0.537065685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0.031500002,32,NA,NA,NA,NA,NA,424.1114502,0.0048628,NA,1.319999933,0.803169906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
